,applicant_id,first_name,last_names,date,self_development,geo_flex,financial_support_self,result,course_interest
1067,19120220,Gussy,Stoving,2019/12/03,Yes,Yes,Yes,Pass,Engineering
1068,19120222,Celesta,Binion,2019/12/17,Yes,Yes,Yes,Pass,Data
1069,19120226,Lora,Kiebes,2019/12/18,Yes,Yes,Yes,Pass,Business
1070,19120227,Rene,Stennings,2019/12/11,Yes,Yes,Yes,Pass,Engineering
1071,19120229,Maison,Purse,2019/12/17,Yes,Yes,No,Fail,Engineering
1072,19120231,Piper,Hawson,2019/12/11,No,Yes,Yes,Fail,Engineering
1073,19120234,Doretta,Langdon,2019/12/11,Yes,Yes,Yes,Pass,Engineering
1074,19120237,Melly,Ible,2019/12/10,Yes,Yes,Yes,Pass,Engineering
1075,19120243,Jordan,Cristoforetti,2019/12/12,Yes,Yes,No,Fail,Engineering
1076,19120246,Arden,Tolossi,2019/12/19,Yes,Yes,Yes,Fail,Engineering
1077,19120247,Granville,Slad,2019/12/04,Yes,Yes,Yes,Fail,Business
1078,19120248,Lee,Ambrogioli,2019/12/17,Yes,Yes,Yes,Pass,Business
1079,19120249,Free,Simmgen,2019/12/11,No,No,Yes,Fail,Data
1080,19120250,Michael,Ettles,2019/12/04,Yes,Yes,Yes,Fail,Engineering
1081,19120252,Wallie,Chittenden,2019/12/10,Yes,Yes,Yes,Pass,Engineering
1082,19120253,Hendrick,Skellon,2019/12/18,Yes,Yes,Yes,Pass,Data
1083,19120254,Augustine,Sultana,2019/12/05,Yes,Yes,Yes,Pass,Engineering
1084,19120256,Stephan,Middle,2019/12/04,Yes,Yes,Yes,Pass,Data
1085,19120257,Scotti,Bromfield,2019/12/10,Yes,Yes,Yes,Pass,Data
1086,19120258,Chaim,Inseal,2019/12/12,Yes,Yes,Yes,Pass,Engineering
1087,19120259,Beverlie,Newhouse,2019/12/18,Yes,Yes,Yes,Pass,Business
1088,19120260,Edna,Dilston,2019/12/17,Yes,Yes,Yes,Pass,Business
1089,19120264,Elisa,Gowman,2019/12/10,Yes,Yes,Yes,Pass,Data
1090,19120265,Amil,Coysh,2019/12/05,Yes,No,No,Fail,Business
1091,19120268,Gusta,Klagges,2019/12/18,Yes,Yes,Yes,Pass,Data
1092,19120270,Milly,Hugnin,2019/12/11,Yes,Yes,Yes,Pass,Engineering
1093,19120271,Ferd,Walkden,2019/12/03,Yes,No,Yes,Fail,Business
1094,19120272,Elissa,Knowles,2019/12/11,Yes,Yes,Yes,Pass,Data
1095,19120273,Eleanor,Denington,2019/12/05,Yes,Yes,Yes,Pass,Engineering
1096,19120276,Marve,Boatswain,2019/12/18,Yes,Yes,No,Fail,Data
1097,19120277,Rafaelita,D'Ambrogi,2019/12/17,Yes,Yes,Yes,Pass,Business
1098,19120278,Gianina,Wandless,2019/12/05,Yes,Yes,Yes,Pass,Data
1099,19120279,Louella,Parradye,2019/12/18,Yes,Yes,Yes,Pass,Data
1100,19120280,Wynn,Blei,2019/12/18,Yes,Yes,Yes,Pass,Business
1101,19120281,Gib,Krol,2019/12/04,Yes,Yes,Yes,Pass,Data
1102,19020000,Vachel,McMeekin,2019/02/28,Yes,Yes,Yes,Fail,Engineering
1103,19020002,Cameron,Gleaves,2019/02/13,Yes,Yes,No,Fail,Business
1104,19020004,Hakeem,Ivermee,2019/02/19,Yes,Yes,Yes,Pass,Business
1105,19020005,Ian,Giorgietto,2019/02/28,Yes,Yes,No,Fail,Engineering
1106,19020006,Kalina,Gentile,2019/02/06,Yes,Yes,Yes,Pass,Business
1107,19020008,Wash,Richardes,2019/02/12,Yes,Yes,Yes,Pass,Business
1108,19020009,Morgana,Mcaw,2019/02/27,Yes,No,Yes,Fail,Business
1109,19020010,Jehanna,Verrechia,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1110,19020011,Redd,Jurges,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1111,19020012,Kean,Ploughwright,2019/02/06,Yes,Yes,No,Fail,Business
1112,19020013,Rolland,Dinkin,2019/02/07,Yes,Yes,No,Fail,Business
1113,19020015,Nicolai,Nussey,2019/02/14,Yes,Yes,Yes,Pass,Business
1114,19020016,Naomi,Shortt,2019/02/13,Yes,Yes,Yes,Pass,Engineering
1115,19020017,Tommy,Evans,2019/02/12,Yes,Yes,Yes,Pass,Business
1116,19020018,Vikki,Godsal,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1117,19020020,Adelbert,Oakwell,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1118,19020021,Stephanus,Kenwood,2019/02/12,Yes,Yes,Yes,Pass,Data
1119,19020023,Magda,Mckirton,2019/02/05,Yes,Yes,Yes,Pass,Engineering
1120,19020024,Ferdinand,Whyberd,2019/02/20,No,Yes,Yes,Fail,Business
1121,19020026,Gabrila,Hehir,2019/02/05,Yes,Yes,No,Fail,Engineering
1122,19020028,Larine,Burcombe,2019/02/19,Yes,Yes,No,Fail,Engineering
1123,19020031,Hermy,Witherby,2019/02/07,Yes,Yes,Yes,Pass,Engineering
1124,19020032,Frasier,Greedyer,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1125,19020033,Sully,Rosenbarg,2019/02/14,Yes,Yes,Yes,Pass,Engineering
1126,19020037,Nicolai,Stockey,2019/02/19,Yes,No,Yes,Fail,Data
1127,19020038,Reese,Proswell,2019/02/26,Yes,Yes,Yes,Pass,Business
1128,19020039,Fannie,Mcgoogan,2019/02/07,Yes,No,Yes,Fail,Data
1129,19020040,Aluino,Sainter,2019/02/05,Yes,Yes,Yes,Pass,Engineering
1130,19020041,Andros,Wickson,2019/02/19,Yes,Yes,Yes,Pass,Business
1131,19020042,Enoch,Batte,2019/02/07,Yes,No,Yes,Fail,Engineering
1132,19020043,Henryetta,Allwell,2019/02/27,Yes,Yes,Yes,Pass,Business
1133,19020045,Poul,Basnett,2019/02/05,No,Yes,Yes,Fail,Engineering
1134,19020046,Hunt,Ainsby,2019/02/21,Yes,Yes,Yes,Fail,Data
1135,19020048,Vincents,Bahl,2019/02/20,Yes,Yes,Yes,Pass,Business
1136,19020049,Sherlock,Sibley,2019/02/13,Yes,No,Yes,Fail,Data
1137,19020050,Gillie,Mcauliffe,2019/02/27,Yes,Yes,Yes,Pass,Business
1138,19020051,Flori,Faithorn,2019/02/21,Yes,Yes,Yes,Pass,Data
1139,19020052,Nicolette,Bonehill,2019/02/05,No,Yes,Yes,Fail,Engineering
1140,19020053,Tobiah,Aistrop,2019/02/06,Yes,Yes,Yes,Pass,Business
1141,19020054,Brandyn,Macclinton,2019/02/14,Yes,Yes,Yes,Pass,Business
1142,19020055,Timoteo,Pack,2019/02/27,Yes,Yes,Yes,Pass,Business
1143,19020057,Maudie,Dadswell,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1144,19020060,Glen,Spuner,2019/02/27,Yes,Yes,Yes,Fail,Engineering
1145,19020061,Tobey,Mabbett,2019/02/14,Yes,No,Yes,Fail,Data
1146,19020063,Garey,Bischop,2019/02/06,Yes,Yes,Yes,Fail,Business
1147,19020064,Adria,Zorro,2019/02/12,Yes,No,Yes,Fail,Business
1148,19020065,Lane,Myrkus,2019/02/13,Yes,Yes,Yes,Pass,Engineering
1149,19020066,Kimmi,Bodell,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1150,19020068,Mart,Greser,2019/02/26,Yes,Yes,No,Fail,Data
1151,19020070,Joanne,LeJean,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1152,19020072,Audre,Thomerson,2019/02/12,Yes,Yes,No,Fail,Business
1153,19020073,Geraldine,Pinnocke,2019/02/14,Yes,Yes,Yes,Pass,Data
1154,19020075,Booth,Coweuppe,2019/02/21,Yes,Yes,Yes,Pass,Business
1155,19020076,Carmella,Guidi,2019/02/20,Yes,Yes,No,Fail,Data
1156,19020077,Lanae,Christophle,2019/02/14,Yes,Yes,Yes,Pass,Data
1157,19020078,Crosby,Eliasson,2019/02/28,Yes,Yes,Yes,Pass,Business
1158,19020079,Jan,Horrod,2019/02/27,Yes,Yes,Yes,Pass,Data
1159,19020080,Aggi,Willetts,2019/02/27,Yes,Yes,Yes,Pass,Data
1160,19020081,Scottie,Orknay,2019/02/06,Yes,Yes,Yes,Pass,Data
1161,19020082,Arley,Dangl,2019/02/06,Yes,Yes,Yes,Pass,Business
1162,19020083,Kimberley,Mcgeouch,2019/02/28,Yes,Yes,Yes,Pass,Data
1163,19020086,Burtie,Clubley,2019/02/27,Yes,Yes,Yes,Pass,Data
1164,19020087,Cary,Heberden,2019/02/06,Yes,Yes,Yes,Pass,Engineering
1165,19020088,Benjamen,Harrow,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1166,19020089,Ermentrude,Larrosa,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1167,19020090,Moe,Finnie,2019/02/27,Yes,Yes,Yes,Fail,Business
1168,19020093,Antonia,Mackaig,2019/02/13,Yes,Yes,Yes,Pass,Data
1169,19020094,Barrie,Schruurs,2019/02/14,Yes,Yes,Yes,Pass,Data
1170,19020095,Audrye,Tobias,2019/02/26,Yes,Yes,Yes,Pass,Business
1171,19020096,Debby,Mcglynn,2019/02/26,Yes,Yes,Yes,Fail,Data
1172,19020100,Fabien,Hardaway,2019/02/05,Yes,Yes,Yes,Pass,Engineering
1173,19020102,Shelley,O'Dyvoie,2019/02/19,Yes,Yes,Yes,Pass,Data
1174,19020103,Maurits,Alger,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1175,19020104,Horatia,Tompkin,2019/02/20,Yes,No,Yes,Fail,Business
1176,19020105,Darryl,Gleed,2019/02/20,Yes,No,Yes,Fail,Data
1177,19020111,Hughie,Baggelley,2019/02/06,Yes,Yes,Yes,Pass,Engineering
1178,19020112,Fayre,Swadlinge,2019/02/14,Yes,Yes,Yes,Fail,Business
1179,19020113,Rainer,Beecheno,2019/02/20,Yes,Yes,No,Fail,Data
1180,19020114,Beryle,D'Antonio,2019/02/13,Yes,No,No,Fail,Engineering
1181,19020116,Keriann,Crambie,2019/02/05,Yes,Yes,Yes,Pass,Business
1182,19020118,Elora,Ellen,2019/02/14,Yes,Yes,Yes,Pass,Business
1183,19020120,Robbin,Duchesne,2019/02/12,Yes,Yes,Yes,Fail,Engineering
1184,19020121,Harwilll,Pownall,2019/02/19,Yes,Yes,Yes,Pass,Data
1185,19020122,Arda,Disbrow,2019/02/13,Yes,Yes,Yes,Pass,Data
1186,19020123,Gertrud,Nind,2019/02/12,Yes,No,Yes,Fail,Engineering
1187,19020125,Slade,Cannavan,2019/02/20,Yes,Yes,Yes,Pass,Data
1188,19020126,Kalil,Mcpaike,2019/02/14,Yes,Yes,Yes,Pass,Business
1189,19020127,Trix,Bowerbank,2019/02/06,No,Yes,Yes,Fail,Business
1190,19020128,Wolf,Cattermull,2019/02/07,Yes,Yes,Yes,Fail,Engineering
1191,19020131,Dionysus,Garter,2019/02/13,Yes,Yes,Yes,Pass,Data
1192,19020132,Avram,Dank,2019/02/07,No,No,Yes,Fail,Engineering
1193,19020134,Bert,Spall,2019/02/21,Yes,Yes,Yes,Pass,Data
1194,19020135,Georg,Battman,2019/02/26,Yes,Yes,Yes,Pass,Business
1195,19020136,Nikola,Giroldi,2019/02/05,Yes,Yes,Yes,Pass,Business
1196,19020137,Lydie,Broadfield,2019/02/27,Yes,Yes,Yes,Pass,Data
1197,19020140,Andrew,Giurio,2019/02/06,Yes,Yes,Yes,Fail,Engineering
1198,19020141,Millie,Standell,2019/02/21,Yes,Yes,No,Fail,Data
1199,19020142,Aloin,Ashment,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1200,19020143,Jere,Jordine,2019/02/13,Yes,Yes,Yes,Fail,Data
1201,19020144,Rowe,Fritter,2019/02/05,Yes,Yes,Yes,Pass,Business
1202,19020145,Annie,Rosa,2019/02/06,Yes,No,Yes,Fail,Data
1203,19020146,Daisie,Wildsmith,2019/02/05,Yes,Yes,Yes,Pass,Business
1204,19020147,Herminia,Brettel,2019/02/13,Yes,Yes,Yes,Pass,Business
1205,19020148,Marco,Torra,2019/02/19,Yes,No,Yes,Fail,Data
1206,19020148,Marco,Torra,2019/02/19,Yes,No,Yes,Fail,Data
1207,19020149,Nerissa,Culvey,2019/02/19,Yes,Yes,Yes,Fail,Data
1208,19020151,Shanon,Oldknow,2019/02/05,Yes,Yes,Yes,Pass,Data
1209,19020155,Jefferson,Paynton,2019/02/19,Yes,Yes,Yes,Pass,Data
1210,19020157,Nicol,Bragge,2019/02/14,Yes,Yes,Yes,Pass,Data
1211,19020158,Rollo,Quarry,2019/02/05,Yes,Yes,Yes,Pass,Data
1212,19020159,Sophie,Bosse,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1213,19020160,Aldwin,Pilgram,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1214,19020161,Kyla,Chadburn,2019/02/27,Yes,Yes,Yes,Pass,Data
1215,19020162,Denyse,Worley,2019/02/21,Yes,Yes,Yes,Pass,Data
1216,19020163,Thaxter,Plaid,2019/02/07,Yes,Yes,Yes,Pass,Business
1217,19020165,Gannie,Lamberteschi,2019/02/13,Yes,Yes,Yes,Pass,Engineering
1218,19020168,Dina,Durbyn,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1219,19020169,Ashley,Dempsey,2019/02/27,Yes,Yes,Yes,Pass,Data
1220,19020170,Elroy,Hatchell,2019/02/19,Yes,Yes,Yes,Pass,Business
1221,19020171,Sigismond,O'Heagertie,2019/02/06,Yes,Yes,Yes,Fail,Data
1222,19020173,Chlo,Fair,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1223,19020174,Loraine,Colville,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1224,19020175,Barbabas,Huygens,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1225,19020176,Olivier,Veazey,2019/02/06,Yes,Yes,Yes,Pass,Engineering
1226,19020177,Hildagarde,Churchlow,2019/02/13,Yes,Yes,Yes,Pass,Business
1227,19020178,Abran,Munson,2019/02/20,Yes,Yes,Yes,Pass,Business
1228,19020179,Brena,Creeber,2019/02/13,Yes,Yes,Yes,Pass,Business
1229,19020180,Connor,Gegg,2019/02/14,Yes,Yes,Yes,Pass,Data
1230,19020183,Julita,Benoy,2019/02/19,Yes,Yes,Yes,Pass,Business
1231,19020184,Terry,Macvanamy,2019/02/26,No,Yes,No,Fail,Engineering
1232,19020187,Malachi,Carlisso,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1233,19020189,Leonhard,Sogg,2019/02/12,Yes,Yes,Yes,Pass,Data
1234,19020192,Sheridan,Angeau,2019/02/26,Yes,Yes,Yes,Pass,Data
1235,19020193,Lilllie,Kun,2019/02/13,Yes,Yes,No,Fail,Data
1236,19020194,Abbe,Ballard,2019/02/21,Yes,Yes,Yes,Pass,Data
1237,19020195,Farah,Ely,2019/02/14,Yes,No,Yes,Fail,Data
1238,19020196,Vale,Trevarthen,2019/02/13,No,Yes,No,Fail,Data
1239,19020197,Verney,Stieger,2019/02/14,No,Yes,Yes,Fail,Engineering
1240,19020199,Saxon,Mctiernan,2019/02/19,Yes,Yes,Yes,Fail,Engineering
1241,19020200,Kaleb,Cappel,2019/02/05,Yes,Yes,Yes,Pass,Data
1242,19020201,Gussy,Mathias,2019/02/06,Yes,Yes,Yes,Pass,Data
1243,19020202,Hermann,Caser,2019/02/26,Yes,Yes,Yes,Pass,Data
1244,19020203,Verine,Darter,2019/02/27,Yes,No,Yes,Fail,Data
1245,19020204,Pace,Delion,2019/02/20,No,Yes,No,Fail,Data
1246,19020205,Rooney,Sheldrick,2019/02/21,Yes,Yes,Yes,Pass,Data
1247,19020205,Rooney,Sheldrick,2019/02/21,Yes,Yes,Yes,Pass,Data
1248,19020207,Tabitha,Vowdon,2019/02/12,No,Yes,Yes,Fail,Engineering
1249,19020208,Alphard,Marrison,2019/02/05,Yes,Yes,No,Fail,Data
1250,19020209,Christy,Kyston,2019/02/07,Yes,Yes,Yes,Pass,Business
1251,19020210,Inna,Kidman,2019/02/12,Yes,Yes,Yes,Pass,Data
1252,19020210,Inna,Kidman,2019/02/12,Yes,Yes,Yes,Pass,Data
1253,19020212,Sammy,Gowrie,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1254,19020213,Zaneta,Rowbottom,2019/02/27,No,Yes,Yes,Fail,Data
1255,19020214,Solly,Kollas,2019/02/14,Yes,Yes,Yes,Pass,Engineering
1256,19020215,Gaspard,Dunn,2019/02/28,Yes,Yes,Yes,Pass,Data
1257,19020216,Ali,Shegog,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1258,19020218,Liuka,Drissell,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1259,19020220,Fabian,Exell,2019/02/13,Yes,Yes,Yes,Pass,Engineering
1260,19020224,Howard,Shipperbottom,2019/02/26,No,No,No,Fail,Engineering
1261,19020227,Fletcher,Ayllett,2019/02/20,Yes,Yes,Yes,Pass,Data
1262,19020228,Kipp,LeHuquet,2019/02/14,No,No,Yes,Fail,Business
1263,19020230,Marmaduke,Bratch,2019/02/26,Yes,Yes,Yes,Pass,Data
1264,19020231,Rici,Willingale,2019/02/28,Yes,Yes,Yes,Fail,Business
1265,19020232,Randi,Lebourn,2019/02/12,No,Yes,Yes,Fail,Data
1266,19020233,Bryanty,Croal,2019/02/06,Yes,Yes,Yes,Pass,Data
1267,19020234,Sonja,Scibsey,2019/02/14,Yes,No,Yes,Fail,Business
1268,19020235,Elinore,Dunnan,2019/02/19,Yes,Yes,Yes,Fail,Engineering
1269,19020237,Auguste,Armstead,2019/02/28,Yes,Yes,Yes,Pass,Business
1270,19020241,Kiel,Mcmullen,2019/02/12,Yes,Yes,Yes,Pass,Data
1271,19020242,Kerby,Tranfield,2019/02/28,Yes,Yes,Yes,Pass,Data
1272,19020243,Jeromy,Gauntley,2019/02/28,Yes,No,Yes,Fail,Data
1273,19020244,Jacob,Esley,2019/02/28,Yes,Yes,No,Fail,Engineering
1274,19020245,Alessandra,Krollmann,2019/02/13,Yes,Yes,Yes,Pass,Engineering
1275,19020246,Hilary,Foxen,2019/02/06,Yes,Yes,Yes,Pass,Business
1276,19020249,Katleen,Siddon,2019/02/28,Yes,Yes,Yes,Pass,Data
1277,19020250,Kendal,Timmens,2019/02/27,No,Yes,Yes,Fail,Engineering
1278,19020251,Joy,Critten,2019/02/05,Yes,Yes,Yes,Fail,Engineering
1279,19020252,Rosmunda,Dionisetti,2019/02/28,Yes,Yes,Yes,Fail,Business
1280,19020253,Bryanty,Garbutt,2019/02/21,Yes,Yes,Yes,Pass,Data
1281,19020255,Ilaire,Ord,2019/02/27,Yes,Yes,Yes,Pass,Business
1282,19020257,Hilarius,Zywicki,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1283,19020258,Vail,Noen,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1284,19020259,Jilly,Lampett,2019/02/07,Yes,Yes,Yes,Pass,Business
1285,19020260,Elysee,Mardoll,2019/02/19,Yes,Yes,No,Fail,Data
1286,19020261,Cissy,Arnoult,2019/02/20,Yes,Yes,Yes,Pass,Data
1287,19020263,Weston,Bakes,2019/02/26,Yes,Yes,Yes,Pass,Data
1288,19020264,Padget,Gillyatt,2019/02/05,Yes,Yes,Yes,Pass,Data
1289,19020265,Brinna,Bridle,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1290,19020265,Brinna,Bridle,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1291,19020266,Emmalynn,Valentetti,2019/02/05,Yes,Yes,Yes,Pass,Engineering
1292,19020268,Ealasaid,Badcock,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1293,19020269,Stanfield,Collison,2019/02/27,Yes,Yes,No,Fail,Data
1294,19020270,Edin,Elie,2019/02/26,Yes,Yes,Yes,Pass,Data
1295,19020273,Ruy,Wythill,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1296,19020274,Shawn,Bowmer,2019/02/07,Yes,Yes,Yes,Pass,Data
1297,19020277,Marianne,Pietruszka,2019/02/27,Yes,Yes,Yes,Pass,Data
1298,19020278,Arley,Pinnegar,2019/02/05,Yes,Yes,No,Fail,Engineering
1299,19020280,Wash,Mchaffy,2019/02/21,Yes,Yes,Yes,Pass,Data
1300,19020282,El,Durante,2019/02/13,Yes,Yes,Yes,Pass,Data
1301,19020283,Benedick,Arnhold,2019/02/13,Yes,Yes,Yes,Pass,Business
1302,19020284,Shea,Skillett,2019/02/19,Yes,Yes,Yes,Pass,Engineering
1303,19020286,Carmel,Rishworth,2019/02/27,Yes,Yes,Yes,Pass,Business
1304,19020287,Marika,Massard,2019/02/26,No,Yes,Yes,Fail,Data
1305,19020289,Jasper,Moehle,2019/02/27,Yes,Yes,Yes,Pass,Business
1306,19020290,Luce,Midden,2019/02/13,No,Yes,Yes,Fail,Business
1307,19020291,Des,Dimond,2019/02/07,Yes,Yes,Yes,Pass,Engineering
1308,19020292,Cleve,Hallbord,2019/02/19,Yes,Yes,Yes,Pass,Data
1309,19020293,Amos,Vasnev,2019/02/13,No,Yes,Yes,Fail,Data
1310,19020294,Dukey,Paddemore,2019/02/12,Yes,No,Yes,Fail,Business
1311,19020296,Elinore,Bevis,2019/02/28,No,Yes,Yes,Fail,Engineering
1312,19020297,Felicity,Biggans,2019/02/05,Yes,No,Yes,Fail,Data
1313,19020298,Gal,Wallwood,2019/02/26,Yes,Yes,Yes,Pass,Engineering
1314,19020299,Easter,Ragless,2019/02/14,Yes,Yes,Yes,Pass,Engineering
1315,19020303,Othella,Gorriessen,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1316,19020306,Idaline,Gadeaux,2019/02/27,Yes,Yes,Yes,Pass,Data
1317,19020307,Alfons,Marchington,2019/02/14,Yes,Yes,Yes,Pass,Business
1318,19020308,Adolph,Andreia,2019/02/27,Yes,Yes,Yes,Pass,Business
1319,19020309,Casar,Broseman,2019/02/28,Yes,Yes,Yes,Pass,Data
1320,19020311,Eydie,Tanton,2019/02/14,Yes,Yes,Yes,Pass,Data
1321,19020312,Aubert,Greally,2019/02/12,No,Yes,Yes,Fail,Data
1322,19020313,Colene,DegliAntoni,2019/02/05,Yes,Yes,Yes,Pass,Business
1323,19020314,Manya,Ajsik,2019/02/12,Yes,Yes,Yes,Pass,Data
1324,19020317,Ervin,Jerche,2019/02/12,Yes,Yes,Yes,Pass,Engineering
1325,19020320,Gardiner,DiRuggiero,2019/02/07,Yes,Yes,Yes,Pass,Data
1326,19020321,Zak,Hawes,2019/02/14,Yes,Yes,Yes,Pass,Engineering
1327,19020323,Silvester,Caller,2019/02/13,Yes,Yes,Yes,Pass,Data
1328,19020325,Raimundo,Stacey,2019/02/05,Yes,Yes,Yes,Fail,Business
1329,19020326,Garrett,Sprulls,2019/02/19,Yes,No,Yes,Fail,Engineering
1330,19020327,Felicio,Mcgillivray,2019/02/05,Yes,Yes,No,Fail,Engineering
1331,19020332,Bryanty,Antonnikov,2019/02/20,Yes,Yes,No,Fail,Engineering
1332,19020333,Maggy,O'Cleary,2019/02/26,Yes,Yes,Yes,Pass,Business
1333,19020334,Costa,Macvey,2019/02/06,Yes,Yes,Yes,Pass,Business
1334,19020336,Phillis,Melin,2019/02/13,Yes,Yes,Yes,Pass,Business
1335,19020337,Bobbye,Hains,2019/02/26,Yes,Yes,Yes,Pass,Business
1336,19020340,Thorpe,Pettett,2019/02/28,Yes,Yes,Yes,Pass,Business
1337,19020341,Llywellyn,Hoggins,2019/02/21,Yes,Yes,Yes,Pass,Business
1338,19020342,Marni,Mumberson,2019/02/06,Yes,Yes,Yes,Pass,Engineering
1339,19020344,Corette,Gislebert,2019/02/27,Yes,Yes,Yes,Pass,Engineering
1340,19020345,Abby,Pallatina,2019/02/07,Yes,Yes,Yes,Pass,Business
1341,19020346,Josy,Nell,2019/02/07,Yes,Yes,Yes,Pass,Engineering
1342,19020347,Adiana,Almey,2019/02/28,Yes,Yes,Yes,Pass,Business
1343,19020348,Paxon,Witcombe,2019/02/07,Yes,Yes,Yes,Pass,Data
1344,19020349,Caryn,Adriaan,2019/02/05,Yes,Yes,Yes,Pass,Engineering
1345,19020352,Broderic,Bradick,2019/02/06,Yes,Yes,Yes,Pass,Engineering
1346,19020353,Bond,Kimmel,2019/02/07,Yes,Yes,Yes,Pass,Business
1347,19020354,Lorrin,Filler,2019/02/21,Yes,No,Yes,Fail,Engineering
1348,19020355,Shelba,Westnage,2019/02/14,Yes,Yes,Yes,Fail,Engineering
1349,19020356,Jacklyn,Millhouse,2019/02/21,Yes,Yes,Yes,Pass,Engineering
1350,19020357,Jard,Antonowicz,2019/02/26,Yes,Yes,Yes,Pass,Data
1351,19020359,Sampson,Prettejohns,2019/02/27,Yes,Yes,Yes,Fail,Engineering
1352,19020360,Allyn,Mccrum,2019/02/12,Yes,Yes,No,Fail,Business
1353,19020361,Norah,Bowen,2019/02/26,Yes,Yes,Yes,Pass,Business
1354,19020362,Diandra,Searles,2019/02/05,Yes,Yes,Yes,Pass,Business
1355,19020363,Andrey,Lawlance,2019/02/05,Yes,Yes,Yes,Pass,Business
1356,19020365,Hillel,Connechie,2019/02/07,Yes,Yes,Yes,Pass,Data
1357,19020367,Gardie,Charsley,2019/02/20,Yes,Yes,Yes,Pass,Engineering
1358,19020368,Jozef,Vedekhin,2019/02/19,Yes,Yes,Yes,Fail,Engineering
1359,19020369,Alick,Padkin,2019/02/28,Yes,No,Yes,Fail,Engineering
1360,19020370,Edgardo,Hemphall,2019/02/28,Yes,Yes,Yes,Pass,Engineering
1361,19020371,Carroll,Benyon,2019/02/05,Yes,Yes,Yes,Pass,Data
1362,19010000,Beverie,Moberley,2019/01/22,Yes,Yes,Yes,Pass,Business
1363,19010001,Sue,Barfitt,2019/01/10,Yes,Yes,Yes,Pass,Business
1364,19010002,Kiley,Clavey,2019/01/31,Yes,No,Yes,Fail,Data
1365,19010003,Windham,Biagi,2019/01/23,Yes,Yes,Yes,Pass,Engineering
1366,19010006,Skippy,Worrell,2019/01/29,Yes,Yes,Yes,Fail,Data
1367,19010007,Agneta,Fantini,2019/01/17,Yes,Yes,Yes,Pass,Business
1368,19010009,Tucky,Duffet,2019/01/22,Yes,Yes,Yes,Pass,Engineering
1369,19010010,Em,Dun,2019/01/15,Yes,Yes,Yes,Pass,Data
1370,19010011,Kit,Oddboy,2019/01/24,Yes,Yes,Yes,Pass,Business
1371,19010012,Lorianna,Weinham,2019/01/16,Yes,Yes,Yes,Pass,Engineering
1372,19010015,Talya,Placidi,2019/01/02,Yes,No,Yes,Fail,Business
1373,19010017,Andee,Plowman,2019/01/30,Yes,Yes,Yes,Pass,Data
1374,19010019,Mallory,Challis,2019/01/30,Yes,Yes,Yes,Pass,Data
1375,19010020,Zea,Barette,2019/01/10,Yes,Yes,No,Fail,Business
1376,19010021,Allyn,Nazair,2019/01/29,Yes,Yes,Yes,Pass,Business
1377,19010022,Almire,Tewkesberry,2019/01/31,Yes,Yes,Yes,Pass,Business
1378,19010024,Ernst,Gidney,2019/01/09,No,Yes,Yes,Fail,Business
1379,19010026,Roxanne,Edie,2019/01/16,No,Yes,Yes,Fail,Data
1380,19010028,Tara,Surmeir,2019/01/22,Yes,Yes,Yes,Pass,Engineering
1381,19010029,Reeta,Mcgawn,2019/01/03,Yes,Yes,Yes,Pass,Data
1382,19010030,Cly,Greatrex,2019/01/29,Yes,Yes,Yes,Pass,Data
1383,19010033,Kristin,Hillborne,2019/01/22,Yes,Yes,Yes,Pass,Business
1384,19010035,Sibley,Kneaphsey,2019/01/24,Yes,Yes,Yes,Pass,Engineering
1385,19010037,Abigail,Dunsmore,2019/01/16,Yes,Yes,Yes,Pass,Business
1386,19010039,Crysta,Aikett,2019/01/02,Yes,Yes,Yes,Pass,Data
