,Unnamed: 0_x,applicant_id,first_name_x,last_names_x,Psychometrics,Presentation,Date,Location,Unnamed: 0_y,first_name_y,last_names_y,date,self_development,geo_flex,financial_support_self,result,course_interest
877,1143,19100008,KORRY,KENWORTH,60,19,2019/10/17,0,2322,Korry,Kenworth,2019/10/17,Yes,Yes,Yes,Pass,Business
878,1145,19100030,ASHELY,BRITTLES,50,21,2019/10/17,0,2332,Ashely,Brittles,2019/10/17,Yes,Yes,Yes,Pass,Engineering
879,1146,19100039,SAMMIE,BEAMS,63,19,2019/10/17,0,2339,Sammie,Beams,2019/10/17,Yes,Yes,Yes,Pass,Data
880,1147,19100050,ADDA,BROMONT,56,21,2019/10/17,0,2346,Adda,Bromont,2019/10/17,Yes,No,Yes,Fail,Business
881,1148,19100062,EVEY,WHITELAND,55,17,2019/10/17,0,2352,Evey,Whiteland,2019/10/17,Yes,Yes,Yes,Pass,Engineering
882,1149,19100070,VERINE,PICKRING,54,18,2019/10/17,0,2357,Verine,Pickring,2019/10/17,No,No,Yes,Fail,Data
883,1150,19100086,WALT,KIRKBY,57,20,2019/10/17,0,2365,Walt,Kirkby,2019/10/17,Yes,Yes,Yes,Pass,Business
884,1153,19100114,DINA,MCGOOKIN,57,18,2019/10/17,0,2383,Dina,Mcgookin,2019/10/17,Yes,Yes,Yes,Pass,Business
885,1154,19100120,PATTEN,TINMAN,63,26,2019/10/17,0,2387,Patten,Tinman,2019/10/17,Yes,Yes,Yes,Pass,Engineering
886,1155,19100153,FABIO,CATTEMULL,65,18,2019/10/17,0,2412,Fabio,Cattemull,2019/10/17,Yes,Yes,Yes,Pass,Business
887,1156,19100166,DUDLEY,WHILES,54,15,2019/10/17,0,2421,Dudley,Whiles,2019/10/17,Yes,Yes,Yes,Pass,Engineering
888,1157,19100171,TEIRTZA,GHION,62,19,2019/10/17,0,2424,Teirtza,Ghion,2019/10/17,Yes,No,Yes,Fail,Data
889,1159,19100236,TUCKY,HENSTRIDGE,60,19,2019/10/17,0,2472,Tucky,Henstridge,2019/10/17,Yes,Yes,Yes,Pass,Data
890,1161,19100267,SANDY,DROOGAN,53,19,2019/10/17,0,2489,Sandy,Droogan,2019/10/17,Yes,Yes,Yes,Pass,Data
891,1162,19100271,DRUCY,ADOLTHINE,50,24,2019/10/17,0,2492,Drucy,Adolthine,2019/10/17,Yes,Yes,Yes,Pass,Data
892,1163,19100278,DYNA,CRISTOFANO,55,19,2019/10/17,0,2497,Dyna,Cristofano,2019/10/17,Yes,No,Yes,Fail,Engineering
893,1164,19100294,HYACINTH,MERON,53,16,2019/10/17,0,2506,Hyacinth,Meron,2019/10/17,Yes,Yes,Yes,Pass,Business
894,1165,19100296,DRU,PABEL,50,27,2019/10/17,0,2507,Dru,Pabel,2019/10/17,Yes,Yes,Yes,Pass,Business
895,1166,19100332,LORIN,JOZEF,50,17,2019/10/17,0,2533,Lorin,Jozef,2019/10/17,No,No,Yes,Fail,Engineering
896,1167,19100346,MISTY,PITT,64,21,2019/10/17,0,2543,Misty,Pitt,2019/10/17,Yes,Yes,Yes,Pass,Business
897,1168,19100350,VERNOR,D'ALMEIDA,50,22,2019/10/17,0,2544,Vernor,D'Almeida,2019/10/17,Yes,Yes,Yes,Pass,Business
898,1169,19100352,BRITTAN,MOUAT,51,21,2019/10/17,0,2545,Brittan,Mouat,2019/10/17,Yes,Yes,Yes,Pass,Data
899,1170,19100367,DEN,ROMAN,56,18,2019/10/17,0,2554,Den,Roman,2019/10/17,Yes,Yes,Yes,Pass,Engineering
900,1171,19100380,EZEQUIEL,COTSFORD,54,22,2019/10/17,0,2562,Ezequiel,Cotsford,2019/10/17,No,Yes,Yes,Fail,Engineering
901,1174,19090025,DUFFIE,HANSCOMBE,56,24,2019/09/17,1,2585,Duffie,Hanscombe,2019/09/17,Yes,No,No,Fail,Data
902,1175,19090030,ISACCO,MATUSCHEK,62,16,2019/09/17,1,2588,Isacco,Matuschek,2019/09/17,Yes,Yes,Yes,Pass,Data
903,1177,19090065,ADAH,SILVERTON,59,22,2019/09/17,1,2610,Adah,Silverton,2019/09/17,Yes,Yes,Yes,Fail,Business
904,1179,19090084,CRISTAL,JEANS,62,25,2019/09/17,1,2622,Cristal,Jeans,2019/09/17,Yes,Yes,Yes,Pass,Engineering
905,1182,19090096,RUBY,LARCIERE,50,19,2019/09/17,1,2630,Ruby,Larciere,2019/09/17,Yes,Yes,Yes,Pass,Engineering
906,1183,19090100,WOLFIE,MACIEJA,57,25,2019/09/17,1,2634,Wolfie,Macieja,2019/09/17,Yes,Yes,Yes,Pass,Engineering
907,1184,19090115,DAVIDDE,TUOHY,58,23,2019/09/17,1,2642,Davidde,Tuohy,2019/09/17,No,Yes,Yes,Fail,Business
908,1185,19090119,OTES,KEMSTER,52,26,2019/09/17,1,2646,Otes,Kemster,2019/09/17,Yes,Yes,Yes,Pass,Data
909,1187,19090128,BRENDAN,TITHECOTT,55,23,2019/09/17,1,2653,Brendan,Tithecott,2019/09/17,Yes,Yes,Yes,Pass,Business
910,1188,19090129,JACINTHE,PACKHAM,61,23,2019/09/17,1,2654,Jacinthe,Packham,2019/09/17,Yes,Yes,No,Fail,Engineering
911,1189,19090155,BEVON,CLAYWORTH,55,16,2019/09/17,1,2671,Bevon,Clayworth,2019/09/17,Yes,Yes,Yes,Pass,Data
912,1191,19090164,PHILOMENA,CESSFORD,54,20,2019/09/17,1,2679,Philomena,Cessford,2019/09/17,Yes,Yes,Yes,Fail,Engineering
913,1192,19090182,FIONA,GOODBODDY,50,16,2019/09/17,1,2690,Fiona,Goodboddy,2019/09/17,Yes,Yes,Yes,Pass,Data
914,1194,19090197,BONIFACE,TANSLEY,54,20,2019/09/17,1,2699,Boniface,Tansley,2019/09/17,Yes,Yes,Yes,Pass,Engineering
915,1196,19090206,BLANE,MANDERSON,61,19,2019/09/17,1,2705,Blane,Manderson,2019/09/17,Yes,Yes,No,Fail,Engineering
916,1197,19090235,CONSTANTINE,CASLETT,62,25,2019/09/17,1,2724,Constantine,Caslett,2019/09/17,Yes,Yes,Yes,Pass,Engineering
917,1198,19090238,KEENE,SLIMM,64,24,2019/09/17,1,2727,Keene,Slimm,2019/09/17,Yes,Yes,Yes,Pass,Engineering
918,1199,19090239,SIBYLLE,JURIS,51,22,2019/09/17,1,2728,Sibylle,Juris,2019/09/17,Yes,No,Yes,Fail,Data
919,1200,19090242,ZONDRA,FIPPE,60,15,2019/09/17,1,2730,Zondra,Fippe,2019/09/17,Yes,Yes,Yes,Pass,Business
920,1201,19090245,KENDALL,DAUGHTREY,50,21,2019/09/17,1,2732,Kendall,Daughtrey,2019/09/17,Yes,Yes,Yes,Pass,Engineering
921,1204,19090266,AVERILL,PICKANCE,54,23,2019/09/17,1,2747,Averill,Pickance,2019/09/17,Yes,No,Yes,Fail,Engineering
922,1207,19090272,PATRICIO,STENET,50,20,2019/09/17,1,2750,Patricio,Stenet,2019/09/17,Yes,Yes,Yes,Fail,Data
923,1208,19090280,ELICIA,NUTKIN,51,18,2019/09/17,1,2757,Elicia,Nutkin,2019/09/17,Yes,Yes,Yes,Pass,Data
924,1210,19090298,SIEGFRIED,EVERAL,53,23,2019/09/17,1,2770,Siegfried,Everal,2019/09/17,Yes,Yes,Yes,Pass,Engineering
925,1211,19090301,CHANDRA,BEST,57,22,2019/09/17,1,2772,Chandra,Best,2019/09/17,Yes,Yes,Yes,Pass,Engineering
926,1214,19090318,JANKA,CLEMENCET,53,22,2019/09/17,1,2783,Janka,Clemencet,2019/09/17,Yes,Yes,Yes,Pass,Engineering
927,1217,19090354,LAMAR,MACGEBENAY,57,20,2019/09/17,1,2808,Lamar,Macgebenay,2019/09/17,Yes,Yes,Yes,Pass,Engineering
928,1221,19090406,UMEKO,BOZIER,54,17,2019/09/17,1,2840,Umeko,Bozier,2019/09/17,Yes,No,Yes,Fail,Engineering
929,1222,19040005,KASSI,PINNOCK,63,15,2019/04/18,0,2850,Kassi,Pinnock,2019/04/18,Yes,Yes,Yes,Pass,Engineering
930,1223,19040023,RIP,MCILVENNY,64,21,2019/04/18,0,2863,Rip,Mcilvenny,2019/04/18,Yes,Yes,Yes,Pass,Data
931,1224,19040027,SIBYL,BRADDICK,61,26,2019/04/18,0,2866,Sibyl,Braddick,2019/04/18,Yes,Yes,Yes,Pass,Data
932,1225,19040034,JANET,COPNER,55,26,2019/04/18,0,2869,Janet,Copner,2019/04/18,Yes,Yes,Yes,Pass,Data
933,1226,19040047,IVETT,BRIDEL,59,22,2019/04/18,0,2876,Ivett,Bridel,2019/04/18,Yes,No,Yes,Fail,Engineering
934,1228,19040053,BROSE,BENAINE,54,17,2019/04/18,0,2879,Brose,Benaine,2019/04/18,Yes,Yes,Yes,Pass,Engineering
935,1229,19040055,AGGY,HEFFERAN,60,17,2019/04/18,0,2881,Aggy,Hefferan,2019/04/18,Yes,Yes,Yes,Pass,Engineering
936,1231,19040098,NANETTE,BORRILL,59,24,2019/04/18,0,2913,Nanette,Borrill,2019/04/18,Yes,Yes,Yes,Fail,Engineering
937,1232,19040120,HERVEY,CLIMER,59,22,2019/04/18,0,2930,Hervey,Climer,2019/04/18,Yes,Yes,Yes,Pass,Business
938,1233,19040126,SHELAGH,BARTHEL,66,16,2019/04/18,0,2934,Shelagh,Barthel,2019/04/18,Yes,Yes,Yes,Pass,Data
939,1234,19040130,SONNNIE,STELLJES,66,19,2019/04/18,0,2937,Sonnnie,Stelljes,2019/04/18,Yes,Yes,Yes,Pass,Business
940,1235,19040178,PREN,ABRAMOVICZ,63,15,2019/04/18,0,2970,Pren,Abramovicz,2019/04/18,Yes,Yes,Yes,Pass,Business
941,1235,19040178,PREN,ABRAMOVICZ,63,15,2019/04/18,0,2971,Pren,Abramovicz,2019/04/18,Yes,Yes,Yes,Pass,Business
942,1237,19040223,HAROUN,MCCROHON,57,19,2019/04/18,0,3000,Haroun,Mccrohon,2019/04/18,Yes,Yes,Yes,Pass,Data
943,1238,19040229,ELLIOT,RUCKERT,62,20,2019/04/18,0,3006,Elliot,Ruckert,2019/04/18,Yes,Yes,Yes,Fail,Engineering
944,1239,19040235,OTHILIA,SKYPP,59,22,2019/04/18,0,3010,Othilia,Skypp,2019/04/18,Yes,Yes,No,Fail,Engineering
945,1241,19040323,THATCHER,FRANKISH,63,21,2019/04/18,0,3068,Thatcher,Frankish,2019/04/18,Yes,Yes,Yes,Pass,Business
946,1242,19040331,JOYCELIN,DOERFFER,56,21,2019/04/18,0,3073,Joycelin,Doerffer,2019/04/18,Yes,No,Yes,Fail,Data
947,1244,19040364,WENDELL,THOMASSEN,55,19,2019/04/18,0,3095,Wendell,Thomassen,2019/04/18,Yes,Yes,Yes,Pass,Engineering
948,1246,19120004,MIRABELLE,SHAKESHAFT,58,26,2019/12/18,1,926,Mirabelle,Shakeshaft,2019/12/18,Yes,Yes,Yes,Pass,Engineering
949,1248,19120015,HERSCH,HOLBURN,53,20,2019/12/18,1,934,Hersch,Holburn,2019/12/18,Yes,Yes,Yes,Pass,Business
950,1249,19120019,ADINA,SETON,60,19,2019/12/18,1,936,Adina,Seton,2019/12/18,Yes,Yes,Yes,Fail,Engineering
951,1251,19120032,NADY,SMALLPIECE,63,15,2019/12/18,1,944,Nady,Smallpiece,2019/12/18,Yes,Yes,No,Fail,Engineering
952,1252,19120054,NOREAN,CASTON,50,18,2019/12/18,1,960,Norean,Caston,2019/12/18,Yes,Yes,Yes,Pass,Business
953,1254,19120056,TIPHANIE,SELWAY,54,19,2019/12/18,1,961,Tiphanie,Selway,2019/12/18,No,Yes,Yes,Fail,Business
954,1257,19120107,CANDY,VANN,54,18,2019/12/18,1,992,Candy,Vann,2019/12/18,Yes,Yes,Yes,Fail,Data
955,1258,19120114,WINONA,STROTTON,55,15,2019/12/18,1,997,Winona,Strotton,2019/12/18,Yes,Yes,Yes,Pass,Business
956,1260,19120137,HARRI,HEINSCHKE,56,18,2019/12/18,1,1014,Harri,Heinschke,2019/12/18,Yes,No,Yes,Fail,Engineering
957,1261,19120147,LURLEEN,MORO,54,17,2019/12/18,1,1021,Lurleen,Moro,2019/12/18,Yes,Yes,Yes,Fail,Business
958,1262,19120154,DANNYE,FRACZEK,50,19,2019/12/18,1,1024,Dannye,Fraczek,2019/12/18,Yes,Yes,Yes,Pass,Data
959,1265,19120174,ROCHETTE,BELLFIELD,59,22,2019/12/18,1,1037,Rochette,Bellfield,2019/12/18,Yes,Yes,Yes,Pass,Engineering
960,1269,19120197,CRIS,VANSCHAFFLAER,57,20,2019/12/18,1,1050,Cris,VanSchafflaer,2019/12/18,Yes,Yes,Yes,Pass,Business
961,1272,19120204,CIRILO,CROY,52,27,2019/12/18,1,1055,Cirilo,Croy,2019/12/18,Yes,Yes,Yes,Fail,Business
962,1273,19120226,LORA,KIEBES,61,18,2019/12/18,1,1069,Lora,Kiebes,2019/12/18,Yes,Yes,Yes,Pass,Business
963,1275,19120253,HENDRICK,SKELLON,64,23,2019/12/18,1,1082,Hendrick,Skellon,2019/12/18,Yes,Yes,Yes,Pass,Data
964,1277,19120259,BEVERLIE,NEWHOUSE,56,19,2019/12/18,1,1087,Beverlie,Newhouse,2019/12/18,Yes,Yes,Yes,Pass,Business
965,1278,19120268,GUSTA,KLAGGES,56,24,2019/12/18,1,1091,Gusta,Klagges,2019/12/18,Yes,Yes,Yes,Pass,Data
966,1279,19120276,MARVE,BOATSWAIN,56,24,2019/12/18,1,1096,Marve,Boatswain,2019/12/18,Yes,Yes,No,Fail,Data
967,1280,19120279,LOUELLA,PARRADYE,53,25,2019/12/18,1,1099,Louella,Parradye,2019/12/18,Yes,Yes,Yes,Pass,Data
968,1281,19120280,WYNN,BLEI,61,20,2019/12/18,1,1100,Wynn,Blei,2019/12/18,Yes,Yes,Yes,Pass,Business
969,1282,19070002,BERTY,HUBAN,53,15,2019/07/18,0,304,Berty,Huban,2019/07/18,Yes,Yes,Yes,Pass,Business
970,1283,19070027,AMANDA,MINTO,59,21,2019/07/18,0,323,Amanda,Minto,2019/07/18,No,Yes,Yes,Fail,Business
971,1284,19070035,JOANNES,YURSHEV,58,23,2019/07/18,0,330,Joannes,Yurshev,2019/07/18,Yes,Yes,Yes,Pass,Business
972,1286,19070056,BARY,FENDLEN,52,18,2019/07/18,0,343,Bary,Fendlen,2019/07/18,Yes,Yes,Yes,Fail,Business
973,1287,19070067,FREMONT,OXLEE,51,23,2019/07/18,0,351,Fremont,Oxlee,2019/07/18,Yes,Yes,Yes,Fail,Business
974,1288,19070076,HILLIARD,REINARD,67,26,2019/07/18,0,359,Hilliard,Reinard,2019/07/18,Yes,Yes,Yes,Pass,Engineering
975,1289,19070079,IRA,RATHBOURNE,54,21,2019/07/18,0,360,Ira,Rathbourne,2019/07/18,Yes,Yes,Yes,Pass,Data
976,1290,19070084,SHOSHANNA,JANICEK,52,22,2019/07/18,0,363,Shoshanna,Janicek,2019/07/18,Yes,Yes,Yes,Pass,Engineering
977,1291,19070097,TONYE,AMBROGIO,61,23,2019/07/18,0,373,Tonye,Ambrogio,2019/07/18,Yes,Yes,Yes,Pass,Data
978,1292,19070121,KYLIE,CORDELL,60,27,2019/07/18,0,389,Kylie,Cordell,2019/07/18,Yes,Yes,Yes,Pass,Business
979,1294,19070148,BLAIR,WOOLLHEAD,52,24,2019/07/18,0,404,Blair,Woollhead,2019/07/18,Yes,Yes,No,Fail,Engineering
980,1295,19070156,DEMETRIA,O'SULLIVAN,60,22,2019/07/18,0,409,Demetria,O'Sullivan,2019/07/18,Yes,No,Yes,Fail,Data
981,1296,19070168,KARLIS,BOTTLE,62,19,2019/07/18,0,417,Karlis,Bottle,2019/07/18,No,Yes,No,Fail,Business
982,1298,19070194,DORETTA,HENNER,51,17,2019/07/18,0,436,Doretta,Henner,2019/07/18,Yes,Yes,Yes,Pass,Business
983,1299,19070202,DANNEL,LONGMAID,59,17,2019/07/18,0,444,Dannel,Longmaid,2019/07/18,Yes,Yes,Yes,Pass,Engineering
984,1300,19070209,TEENA,PRIEL,55,22,2019/07/18,0,449,Teena,Priel,2019/07/18,Yes,No,No,Fail,Business
985,1301,19070210,KATINKA,TYT,50,20,2019/07/18,0,450,Katinka,Tyt,2019/07/18,Yes,Yes,Yes,Pass,Data
986,1302,19070211,MAXY,BENSEN,63,25,2019/07/18,0,451,Maxy,Bensen,2019/07/18,Yes,Yes,Yes,Pass,Engineering
987,1303,19070228,MERWYN,GOSSOP,56,16,2019/07/18,0,462,Merwyn,Gossop,2019/07/18,Yes,Yes,Yes,Pass,Business
988,1304,19070259,CELINA,POLLEY,63,22,2019/07/18,0,483,Celina,Polley,2019/07/18,Yes,Yes,Yes,Pass,Data
989,1305,19070266,ODY,PARONI,70,15,2019/07/18,0,488,Ody,Paroni,2019/07/18,Yes,Yes,Yes,Pass,Data
990,1306,19070276,BABITA,TABOURIN,53,23,2019/07/18,0,496,Babita,Tabourin,2019/07/18,No,Yes,Yes,Fail,Engineering
991,1308,19070286,KATHY,CAPSTACK,53,21,2019/07/18,0,502,Kathy,Capstack,2019/07/18,Yes,Yes,Yes,Pass,Engineering
992,1309,19070289,RANCELL,LILL,63,19,2019/07/18,0,505,Rancell,Lill,2019/07/18,Yes,Yes,Yes,Pass,Engineering
993,1310,19070301,SANDOR,SWATRADGE,71,23,2019/07/18,0,512,Sandor,Swatradge,2019/07/18,Yes,Yes,Yes,Fail,Business
994,1312,19070368,BRIGGS,LOGSDAIL,51,22,2019/07/18,0,551,Briggs,Logsdail,2019/07/18,Yes,No,Yes,Fail,Data
995,1313,19070382,LONNARD,O'NEILL,50,15,2019/07/18,0,561,Lonnard,O'Neill,2019/07/18,Yes,Yes,Yes,Pass,Data
996,1314,19070385,BILL,PENDLEBURY,56,19,2019/07/18,0,563,Bill,Pendlebury,2019/07/18,Yes,Yes,No,Fail,Business
997,1315,19070393,ABBOTT,DODGSHON,57,16,2019/07/18,0,570,Abbott,Dodgshon,2019/07/18,Yes,Yes,Yes,Pass,Engineering
998,1318,19070443,ASHBY,CAPENER,52,20,2019/07/18,0,605,Ashby,Capener,2019/07/18,Yes,Yes,Yes,Fail,Business
999,1319,19070444,RACHELE,BRACKNELL,58,23,2019/07/18,0,606,Rachele,Bracknell,2019/07/18,Yes,Yes,Yes,Pass,Data
1000,1320,19060001,CONN,DOBSON,53,20,2019/06/18,1,618,Conn,Dobson,2019/07/18,Yes,Yes,No,Fail,Business
1001,1321,19060004,INGABORG,PITBLADO,67,20,2019/06/18,1,621,Ingaborg,Pitblado,2019/07/18,No,Yes,Yes,Fail,Business
1002,1323,19060015,BILLI,NARRAWAY,53,21,2019/06/18,1,627,Billi,Narraway,2019/07/18,Yes,Yes,Yes,Fail,Engineering
1003,1325,19060037,AINSLEE,PAICE,57,25,2019/06/18,1,643,Ainslee,Paice,2019/07/18,Yes,Yes,Yes,Fail,Engineering
1004,1328,19060061,PUTNEM,ERICSSON,51,22,2019/06/18,1,661,Putnem,Ericsson,2019/07/18,Yes,Yes,Yes,Fail,Engineering
1005,1330,19060070,BROD,BLUNDEN,59,18,2019/06/18,1,666,Brod,Blunden,2019/07/18,Yes,Yes,Yes,Pass,Business
1006,1331,19060073,GEORGETTE,GIACOMO,56,21,2019/06/18,1,669,Georgette,Giacomo,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1007,1333,19060081,YORK,SYGROVES,61,22,2019/06/18,1,674,York,Sygroves,2019/07/18,Yes,No,Yes,Fail,Business
1008,1334,19060086,NIL,IACOVO,58,15,2019/06/18,1,679,Nil,Iacovo,2019/07/18,Yes,Yes,Yes,Fail,Business
1009,1335,19060089,HELENA,SWIRE,63,24,2019/06/18,1,681,Helena,Swire,2019/07/18,Yes,Yes,Yes,Pass,Business
1010,1336,19060096,GINEVRA,PAICE,59,16,2019/06/18,1,685,Ginevra,Paice,2019/07/18,Yes,No,Yes,Fail,Data
1011,1337,19060097,CHANE,WETWOOD,51,20,2019/06/18,1,686,Chane,Wetwood,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1012,1338,19060099,BARBRA,POLLEYE,52,22,2019/06/18,1,687,Barbra,Polleye,2019/07/18,Yes,Yes,Yes,Pass,Business
1013,1339,19060100,SHELBI,WADDINGHAM,54,21,2019/06/18,1,688,Shelbi,Waddingham,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1014,1340,19060104,AINDREA,NORMANVILL,58,23,2019/06/18,1,690,Aindrea,Normanvill,2019/07/18,Yes,Yes,Yes,Pass,Business
1015,1342,19060164,LEXINE,RAPSON,61,21,2019/06/18,1,725,Lexine,Rapson,2019/07/18,Yes,Yes,No,Fail,Business
1016,1343,19060167,CATI,DUMPHRIES,62,27,2019/06/18,1,727,Cati,Dumphries,2019/07/18,Yes,Yes,Yes,Pass,Data
1017,1344,19060191,TERRELL,ORRIDGE,57,27,2019/06/18,1,742,Terrell,Orridge,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1018,1346,19060207,CORNELIA,ARTIST,61,19,2019/06/18,1,750,Cornelia,Artist,2019/07/18,Yes,Yes,Yes,Pass,Business
1019,1347,19060223,MUHAMMAD,LINN,62,19,2019/06/18,1,761,Muhammad,Linn,2019/07/18,Yes,Yes,Yes,Pass,Data
1020,1348,19060231,ELICIA,BROGGIO,59,20,2019/06/18,1,767,Elicia,Broggio,2019/07/18,No,Yes,Yes,Fail,Data
1021,1349,19060240,ADLER,WINGATT,58,23,2019/06/18,1,773,Adler,Wingatt,2019/07/18,Yes,Yes,Yes,Pass,Business
1022,1351,19060255,ASHBEY,SEAKES,59,16,2019/06/18,1,783,Ashbey,Seakes,2019/07/18,Yes,Yes,No,Fail,Business
1023,1353,19060284,CALIDA,BEHR,66,21,2019/06/18,1,800,Calida,Behr,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1024,1354,19060287,MORA,JOUTAPAVICIUS,56,19,2019/06/18,1,802,Mora,Joutapavicius,2019/07/18,Yes,No,Yes,Fail,Business
1025,1355,19060289,TADEAS,BIDMEAD,59,24,2019/06/18,1,803,Tadeas,Bidmead,2019/07/18,Yes,Yes,Yes,Pass,Data
1026,1357,19060296,CLYWD,MUSGROVE,59,20,2019/06/18,1,809,Clywd,Musgrove,2019/07/18,Yes,Yes,Yes,Pass,Data
1027,1358,19060320,DARN,KIRKBY,52,19,2019/06/18,1,830,Darn,Kirkby,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1028,1358,19060320,DARN,KIRKBY,52,19,2019/06/18,1,831,Darn,Kirkby,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1029,1359,19060327,YVOR,SHEPSTONE,54,18,2019/06/18,1,838,Yvor,Shepstone,2019/07/18,Yes,Yes,Yes,Fail,Data
1030,1360,19060332,MAIBLE,ANTIC,53,18,2019/06/18,1,840,Maible,Antic,2019/07/18,Yes,Yes,Yes,Pass,Data
1031,1361,19060334,CARLO,BEEKMAN,52,15,2019/06/18,1,841,Carlo,Beekman,2019/07/18,Yes,Yes,Yes,Fail,Data
1032,1362,19060344,KAT,SUTHERLAND,55,21,2019/06/18,1,850,Kat,Sutherland,2019/07/18,Yes,Yes,No,Fail,Data
1033,1363,19060348,LELAND,WITHER,58,20,2019/06/18,1,853,Leland,Wither,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1034,1365,19060379,BRANDISE,MOSTON,69,25,2019/06/18,1,870,Brandise,Moston,2019/07/18,Yes,Yes,Yes,Pass,Business
1035,1366,19060389,DANIELE,ISKOWICZ,53,17,2019/06/18,1,876,Daniele,Iskowicz,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1036,1367,19060400,WILDEN,CLAISSE,64,25,2019/06/18,1,885,Wilden,Claisse,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1037,1370,19060433,LAVINIE,MARSHMAN,51,19,2019/06/18,1,911,Lavinie,Marshman,2019/07/18,Yes,Yes,Yes,Pass,Business
1038,1371,19060438,LARRY,CLARIDGE,52,21,2019/06/18,1,916,Larry,Claridge,2019/07/18,Yes,Yes,Yes,Pass,Engineering
1039,1373,19090009,GIFFORD,GANTER,59,23,2019/09/18,1,2577,Gifford,Ganter,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1040,1375,19090024,WEYLIN,CHONG,58,21,2019/09/18,1,2584,Weylin,Chong,2019/09/18,Yes,No,Yes,Fail,Data
1041,1376,19090031,DORICE,SLIDES,60,21,2019/09/18,1,2589,Dorice,Slides,2019/09/18,Yes,Yes,Yes,Pass,Business
1042,1377,19090037,SUMNER,KOP,63,21,2019/09/18,1,2593,Sumner,Kop,2019/09/18,No,Yes,Yes,Fail,Data
1043,1378,19090040,DELMORE,MCKNISH,56,20,2019/09/18,1,2595,Delmore,Mcknish,2019/09/18,Yes,No,Yes,Fail,Engineering
1044,1379,19090042,SCHUYLER,MCKIMM,60,18,2019/09/18,1,2596,Schuyler,Mckimm,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1045,1380,19090052,DONOVAN,WHISTAN,58,20,2019/09/18,1,2603,Donovan,Whistan,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1046,1381,19090073,HAD,VEAZEY,59,24,2019/09/18,1,2616,Had,Veazey,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1047,1382,19090079,SVEN,ANTONESCU,53,24,2019/09/18,1,2619,Sven,Antonescu,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1048,1384,19090094,GRAZIA,MACGINNEY,56,23,2019/09/18,1,2628,Grazia,Macginney,2019/09/18,Yes,Yes,Yes,Pass,Business
1049,1385,19090099,ALDWIN,GINMAN,61,21,2019/09/18,1,2633,Aldwin,Ginman,2019/09/18,Yes,Yes,Yes,Pass,Data
1050,1387,19090109,SALMON,BLINDER,56,23,2019/09/18,1,2638,Salmon,Blinder,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1051,1388,19090151,KAHALEEL,TATEM,58,20,2019/09/18,1,2669,Kahaleel,Tatem,2019/09/18,Yes,Yes,Yes,Pass,Data
1052,1389,19090156,EREK,O'DORAN,62,19,2019/09/18,1,2672,Erek,O'Doran,2019/09/18,Yes,No,Yes,Fail,Business
1053,1390,19090216,REYNARD,ILYENKO,59,23,2019/09/18,1,2711,Reynard,Ilyenko,2019/09/18,Yes,Yes,Yes,Pass,Data
1054,1391,19090223,LISLE,STOLLI,70,20,2019/09/18,1,2716,Lisle,Stolli,2019/09/18,Yes,Yes,Yes,Fail,Data
1055,1395,19090277,URSON,SIBTHORP,55,21,2019/09/18,1,2755,Urson,Sibthorp,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1056,1396,19090293,KING,JANATKA,53,23,2019/09/18,1,2766,King,Janatka,2019/09/18,Yes,Yes,Yes,Pass,Data
1057,1397,19090297,DINNIE,BALEINE,52,21,2019/09/18,1,2769,Dinnie,Baleine,2019/09/18,Yes,No,Yes,Fail,Business
1058,1398,19090313,BELTRAN,JOLLY,53,21,2019/09/18,1,2780,Beltran,Jolly,2019/09/18,Yes,Yes,Yes,Pass,Data
1059,1400,19090329,URBAN,BOOTLAND,51,25,2019/09/18,1,2792,Urban,Bootland,2019/09/18,Yes,Yes,Yes,Fail,Data
1060,1402,19090373,BRANDIE,BIRKIN,51,23,2019/09/18,1,2820,Brandie,Birkin,2019/09/18,Yes,No,Yes,Fail,Business
1061,1404,19090390,DEANA,SALERNO,54,19,2019/09/18,1,2831,Deana,Salerno,2019/09/18,Yes,Yes,Yes,Pass,Engineering
1062,1405,19090394,YANKEE,GARMON,54,20,2019/09/18,1,2833,Yankee,Garmon,2019/09/18,Yes,Yes,Yes,Pass,Business
1063,1406,19120016,ALAYNE,FARRANS,60,19,2019/12/19,0,935,Alayne,Farrans,2019/12/19,Yes,Yes,Yes,Pass,Data
